customerID;gender;Partner;PhoneService;InternetService;OnlineSecurity;OnlineBackup;DeviceProtection;TechSupport;StreamingTV;StreamingMovies;PaperlessBilling;Churn
8229-MYEJZ;Female;No;Yes;DSL;No;Yes;No;No;No;No;No;No
2080-SRCDE;Female;No;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;No
9577-WJVCQ;Female;No;Yes;DSL;Yes;No;No;No;No;No;No;No
9512-UIBFX;Male;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;No;Yes
6202-DYYFX;Female;No;Yes;Fiber optic;No;No;No;No;No;No;Yes;No
3808-HFKDE;Female;No;Yes;DSL;No;No;No;No;No;No;Yes;No
5583-SXDAG;Male;Yes;Yes;Fiber optic;No;No;No;No;No;No;No;Yes
3488-PGMQJ;Male;No;Yes;Fiber optic;No;Yes;No;No;No;No;Yes;Yes
3580-REOAC;Male;No;Yes;DSL;No;No;No;No;No;No;Yes;Yes
7534-BFESC;Male;No;Yes;Fiber optic;No;No;No;No;No;No;Yes;Yes
3727-OWVYD;Male;No;Yes;DSL;Yes;Yes;Yes;No;No;No;No;No
2294-SALNE;Male;Yes;Yes;Fiber optic;No;Yes;Yes;Yes;No;No;No;No
4847-TAJYI;Female;No;Yes;Fiber optic;No;No;No;No;Yes;Yes;Yes;No
1563-IWQEX;Female;No;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;No
8203-XJZRC;Male;No;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;No
6556-DBKZF;Female;Yes;Yes;Fiber optic;No;No;Yes;No;No;No;No;No
6851-WEFYX;Male;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;Yes;No
2985-JUUBZ;Male;Yes;Yes;DSL;No;No;Yes;No;Yes;Yes;Yes;No
6390-DSAZX;Female;No;Yes;Fiber optic;Yes;No;No;No;No;No;Yes;Yes
0895-LMRSF;Male;No;Yes;DSL;No;No;No;No;Yes;Yes;Yes;No
8098-LLAZX;Female;No;Yes;Fiber optic;No;No;No;No;Yes;Yes;Yes;Yes
8266-VBFQL;Male;No;Yes;Fiber optic;No;No;Yes;Yes;No;Yes;Yes;No
8181-YHCMF;Female;Yes;No;DSL;No;Yes;Yes;Yes;Yes;Yes;No;No
2240-HSJQD;Male;No;Yes;Fiber optic;No;Yes;No;No;No;No;Yes;No
1248-DYXUB;Male;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;No
0265-EDXBD;Male;Yes;Yes;Fiber optic;No;No;No;No;No;No;Yes;Yes
4115-BNPJY;Male;Yes;Yes;DSL;No;No;Yes;Yes;Yes;Yes;No;No
3167-SNQPL;Male;Yes;Yes;Fiber optic;No;Yes;No;No;Yes;Yes;No;No
4091-TVOCN;Male;No;Yes;DSL;Yes;No;Yes;No;Yes;Yes;Yes;No
1098-TDVUQ;Female;No;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Yes;No
7277-OZCGZ;Female;No;Yes;Fiber optic;Yes;No;No;Yes;No;Yes;Yes;No
1557-EMYVT;Female;No;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;No;No
2799-ARNLO;Female;Yes;Yes;Fiber optic;No;No;No;No;No;No;Yes;No
7563-BIUPC;Male;No;Yes;Fiber optic;No;No;No;No;Yes;No;Yes;Yes
5027-YOCXN;Male;Yes;Yes;Fiber optic;Yes;Yes;No;Yes;Yes;Yes;No;No
3973-SKMLN;Male;No;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Yes;No
2321-OMBXY;Female;Yes;Yes;DSL;Yes;Yes;No;Yes;Yes;Yes;No;Yes
2840-XANRC;Male;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;Yes;Yes
6745-JEFZB;Male;Yes;Yes;Fiber optic;No;No;No;Yes;Yes;No;Yes;No
5020-ZSTTY;Female;No;Yes;DSL;Yes;Yes;No;Yes;Yes;Yes;No;Yes
9880-TDQAC;Female;Yes;No;DSL;No;Yes;Yes;Yes;Yes;Yes;Yes;No
8705-WZCYL;Male;No;Yes;DSL;No;No;No;No;No;No;Yes;No
7102-JJVTX;Female;Yes;Yes;DSL;Yes;No;No;No;No;No;No;No
8626-PTQGE;Male;No;No;DSL;Yes;Yes;No;Yes;Yes;Yes;Yes;No
4983-CLMLV;Female;Yes;Yes;Fiber optic;No;Yes;No;Yes;Yes;Yes;Yes;No
5701-YVSVF;Female;Yes;Yes;Fiber optic;No;No;No;Yes;Yes;No;Yes;No
5804-LEPIM;Female;No;Yes;Fiber optic;No;No;No;No;No;No;Yes;Yes
5697-GOMBF;Female;Yes;No;DSL;No;No;No;No;Yes;No;Yes;No
2739-CACDQ;Female;No;Yes;Fiber optic;No;No;Yes;No;No;No;Yes;No
9385-EHGDO;Female;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Yes;No
9498-FIMXL;Female;No;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Yes;No
2379-GYFLQ;Male;No;Yes;Fiber optic;No;Yes;Yes;No;Yes;No;Yes;No
0122-OAHPZ;Female;No;Yes;Fiber optic;No;No;No;No;No;No;Yes;Yes
2868-SNELZ;Female;No;Yes;Fiber optic;No;No;Yes;No;No;No;No;Yes
4322-RCYMT;Male;Yes;Yes;DSL;No;Yes;Yes;Yes;No;Yes;Yes;Yes
6680-NENYN;Female;No;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;Yes;Yes
2088-IEBAU;Female;No;Yes;DSL;Yes;Yes;Yes;Yes;Yes;Yes;Yes;No
7982-VCELR;Female;No;Yes;Fiber optic;No;Yes;No;No;Yes;Yes;Yes;No
1343-EHPYB;Male;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;Yes;Yes
6035-BXTTY;Female;No;Yes;DSL;No;Yes;No;Yes;No;No;No;No
6885-PKOAM;Female;Yes;Yes;DSL;Yes;Yes;Yes;Yes;Yes;Yes;No;No
7520-HQWJU;Female;Yes;Yes;DSL;Yes;Yes;Yes;No;No;No;Yes;No
9639-BUJXT;Male;No;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;No
5924-SNGKP;Female;No;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Yes;No
0021-IKXGC;Female;No;Yes;Fiber optic;No;No;No;No;No;No;Yes;No
2034-GDRCN;Female;No;Yes;Fiber optic;No;No;No;No;Yes;Yes;Yes;Yes
8966-SNIZF;Female;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;No
6243-OZGFH;Female;No;No;DSL;No;No;No;No;Yes;Yes;Yes;No
4654-DLAMQ;Female;Yes;Yes;Fiber optic;Yes;Yes;Yes;No;No;Yes;No;No
0513-RBGPE;Male;Yes;Yes;DSL;Yes;No;Yes;Yes;No;No;Yes;No
5160-UXJED;Male;No;Yes;DSL;No;No;No;No;No;No;No;No
4115-NZRKS;Female;No;Yes;Fiber optic;No;No;No;No;Yes;Yes;Yes;No
0219-YTZUE;Male;Yes;Yes;Fiber optic;No;Yes;Yes;No;No;No;Yes;Yes
0623-IIHUG;Female;No;No;DSL;Yes;No;No;No;Yes;No;Yes;Yes
4572-DVCGN;Female;No;Yes;Fiber optic;No;No;No;No;No;Yes;Yes;Yes
3351-NGXYI;Female;No;Yes;DSL;Yes;No;No;No;No;No;Yes;No
8984-EYLLL;Male;Yes;Yes;Fiber optic;No;Yes;No;Yes;Yes;Yes;Yes;No
9057-MSWCO;Male;Yes;No;DSL;Yes;No;No;No;No;No;No;Yes
9833-TGFHX;Male;Yes;Yes;Fiber optic;Yes;No;No;No;Yes;Yes;No;No
9294-TDIPC;Male;No;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;No
5229-DTFYB;Female;No;Yes;Fiber optic;No;Yes;No;Yes;Yes;Yes;Yes;No
0104-PPXDV;Male;Yes;Yes;DSL;No;No;Yes;No;No;No;No;No
5176-LMJXE;Female;No;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Yes;No
3583-KRKMD;Male;No;Yes;Fiber optic;No;No;No;Yes;No;No;Yes;No
1010-DIAUQ;Male;No;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;No;Yes
9069-LGEUL;Male;Yes;Yes;DSL;Yes;No;No;No;No;Yes;Yes;No
7302-ZHMHP;Female;No;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;No
9571-EDEBV;Male;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;Yes;No
3520-FJGCV;Male;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;Yes;No
6563-VRERX;Male;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;No
0259-GBZSH;Male;No;Yes;Fiber optic;No;No;No;No;Yes;No;Yes;Yes
6122-EFVKN;Male;No;No;DSL;Yes;No;No;Yes;No;No;No;No
2805-EDJPQ;Female;Yes;Yes;Fiber optic;No;Yes;Yes;Yes;No;Yes;Yes;No
6862-CQUMB;Male;No;Yes;Fiber optic;No;Yes;No;No;Yes;Yes;Yes;No
7156-MXBJE;Female;No;Yes;DSL;No;Yes;Yes;Yes;Yes;Yes;No;No
6158-HDPXZ;Male;No;No;DSL;No;No;No;No;No;No;No;No
9601-BRXPO;Female;Yes;Yes;Fiber optic;No;No;Yes;Yes;Yes;Yes;Yes;Yes
2863-IMQDR;Female;No;Yes;DSL;Yes;Yes;Yes;Yes;Yes;Yes;No;No
5686-CMAWK;Male;No;Yes;Fiber optic;No;No;Yes;Yes;No;No;No;No
5651-CRHKQ;Female;Yes;Yes;Fiber optic;No;Yes;Yes;Yes;No;No;Yes;No
6905-NIQIN;Male;No;Yes;DSL;No;Yes;No;No;No;No;No;Yes
8204-YJCLA;Male;Yes;No;DSL;Yes;Yes;Yes;Yes;Yes;Yes;Yes;No
5167-ZFFMM;Male;No;Yes;Fiber optic;No;Yes;No;No;No;Yes;Yes;Yes
6583-SZVGP;Male;No;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;Yes;No
4895-TMWIR;Male;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;Yes
0533-BNWKF;Female;Yes;Yes;Fiber optic;No;Yes;Yes;No;No;No;Yes;Yes
1708-PBBOA;Female;No;No;DSL;Yes;Yes;Yes;Yes;No;Yes;Yes;No
8782-LKFPK;Male;No;Yes;Fiber optic;No;No;Yes;No;No;Yes;Yes;No
5522-JBWMO;Male;No;Yes;DSL;No;No;No;No;No;No;No;No
3597-MVHJT;Female;No;Yes;Fiber optic;No;No;No;No;Yes;Yes;Yes;No
9774-NRNAU;Male;Yes;Yes;DSL;No;Yes;Yes;Yes;Yes;Yes;Yes;No
0224-RLWWD;Female;No;Yes;DSL;No;No;No;No;No;No;Yes;No
9967-ATRFS;Female;No;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;No
3951-NJCVI;Female;Yes;Yes;Fiber optic;No;No;No;No;Yes;Yes;Yes;No
2977-CEBSX;Female;No;Yes;DSL;Yes;Yes;Yes;Yes;Yes;Yes;Yes;No
0177-PXBAT;Male;Yes;Yes;Fiber optic;Yes;No;Yes;Yes;Yes;Yes;Yes;No
6599-CEBNN;Female;No;Yes;Fiber optic;No;Yes;No;No;No;No;Yes;Yes
2519-ERQOJ;Male;No;No;DSL;No;No;Yes;Yes;Yes;Yes;Yes;No
5876-QMYLD;Female;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;No
2277-AXSDC;Female;No;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;No
9442-JTWDL;Female;No;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;No
0979-PHULV;Male;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;Yes;Yes
3067-SVMTC;Female;Yes;Yes;DSL;Yes;No;No;Yes;No;No;No;No
5495-GPSRW;Male;No;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Yes;No
7606-BPHHN;Male;No;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Yes;No
4742-DRORA;Male;Yes;Yes;Fiber optic;Yes;No;Yes;No;Yes;No;Yes;No
0111-KLBQG;Male;Yes;Yes;Fiber optic;No;Yes;No;No;Yes;Yes;Yes;No
4800-VHZKI;Female;No;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Yes;Yes
7989-CHGTL;Male;No;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Yes;Yes
0334-GDDSO;Male;No;Yes;Fiber optic;No;Yes;No;No;No;No;Yes;Yes
4163-NCJAK;Female;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Yes;No
5233-AOZUF;Female;Yes;Yes;Fiber optic;No;No;No;No;No;No;Yes;No
5973-EJGDP;Male;No;Yes;Fiber optic;No;Yes;Yes;Yes;No;No;Yes;No
1996-DBMUS;Female;Yes;Yes;Fiber optic;No;No;No;No;No;No;Yes;No
7916-VCCPB;Female;Yes;Yes;Fiber optic;No;Yes;No;No;No;No;No;No
4686-GEFRM;Male;Yes;Yes;Fiber optic;No;Yes;Yes;Yes;No;Yes;Yes;No
5249-QYHEX;Female;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Yes;No
0578-SKVMF;Female;Yes;Yes;Fiber optic;No;Yes;No;No;No;Yes;No;Yes
5564-NEMQO;Female;No;Yes;Fiber optic;No;No;Yes;No;No;No;Yes;Yes
2233-FAGXV;Female;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Yes;No
5605-IYGFG;Female;No;Yes;Fiber optic;No;No;No;No;No;No;Yes;No
7663-ZTEGJ;Male;No;Yes;Fiber optic;No;Yes;Yes;Yes;No;Yes;No;No
3935-TBRZZ;Male;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;No
8111-BKVDS;Female;No;No;DSL;Yes;Yes;Yes;No;No;No;No;No
2055-SIFSS;Female;Yes;Yes;DSL;No;No;No;No;No;No;No;No
2806-MLNTI;Male;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;Yes;No
8734-DKSTZ;Female;Yes;Yes;Fiber optic;No;No;No;No;No;Yes;No;No
4360-PNRQB;Male;No;Yes;Fiber optic;No;No;No;No;No;No;Yes;No
6152-ONASV;Female;Yes;Yes;DSL;Yes;No;No;Yes;No;No;No;No
9063-ZGTUY;Female;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Yes;Yes
7781-HVGMK;Female;Yes;No;DSL;Yes;Yes;Yes;Yes;Yes;Yes;Yes;No
2181-UAESM;Male;No;Yes;DSL;Yes;No;Yes;No;No;No;No;No
2957-LOLHO;Male;No;Yes;DSL;No;No;No;No;No;No;Yes;Yes
6048-NJXHX;Male;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Yes;No
2320-SLKMB;Female;No;No;DSL;No;No;Yes;Yes;Yes;No;Yes;No
4980-URKXC;Male;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;No
4376-KFVRS;Male;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;Yes;No
5886-VLQVU;Male;Yes;Yes;Fiber optic;No;No;No;Yes;No;Yes;Yes;No
3577-AMVUX;Male;No;Yes;DSL;No;No;Yes;Yes;No;No;No;No
0771-WLCLA;Female;Yes;Yes;Fiber optic;Yes;No;Yes;Yes;Yes;Yes;Yes;No
5628-RKIFK;Female;No;Yes;Fiber optic;Yes;No;No;No;Yes;Yes;No;No
0206-TBWLC;Female;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;Yes;No
2937-FTHUR;Female;No;Yes;DSL;Yes;No;No;No;No;Yes;No;No
1910-FMXJM;Female;Yes;Yes;Fiber optic;No;No;No;No;No;Yes;No;No
7752-XUSCI;Female;No;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;Yes;Yes
4110-PFEUZ;Female;No;Yes;Fiber optic;No;No;No;No;No;No;No;Yes
0732-OCQOC;Female;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Yes;No
5168-MSWXT;Male;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;Yes;No
1090-ESELR;Male;Yes;Yes;Fiber optic;Yes;Yes;No;Yes;Yes;Yes;No;No
8592-PLTMQ;Female;No;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;No
5760-WRAHC;Female;No;Yes;DSL;Yes;No;Yes;Yes;No;Yes;Yes;No
8847-GEOOQ;Male;Yes;No;DSL;No;Yes;Yes;Yes;Yes;Yes;Yes;No
0256-LTHVJ;Female;Yes;Yes;Fiber optic;No;No;No;No;No;Yes;Yes;Yes
4785-FCIFB;Female;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;No
8313-NDOIA;Female;No;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;Yes;No
5149-CUZUJ;Male;Yes;Yes;Fiber optic;No;Yes;Yes;Yes;Yes;No;No;No
0942-KOWSM;Female;Yes;Yes;DSL;No;Yes;Yes;Yes;Yes;Yes;No;No
4237-CLSMM;Male;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;No
1452-VOQCH;Male;No;Yes;Fiber optic;No;No;No;No;No;No;Yes;No
4719-UMSIY;Male;No;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;No
6614-VBEGU;Female;Yes;Yes;DSL;No;Yes;No;No;Yes;Yes;Yes;No
0880-TKATG;Male;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;No;Yes
3811-VBYBZ;Male;No;Yes;Fiber optic;No;Yes;No;No;Yes;Yes;Yes;Yes
1480-BKXGA;Male;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;Yes;No
2996-XAUVF;Male;No;No;DSL;No;No;No;Yes;No;Yes;Yes;No
9076-AXYIK;Male;Yes;Yes;Fiber optic;No;No;Yes;Yes;Yes;Yes;No;No
5968-XQIVE;Male;Yes;Yes;Fiber optic;No;Yes;No;No;Yes;No;Yes;No
8896-RAZCR;Female;No;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;No
4640-UHDOS;Female;Yes;Yes;DSL;No;No;No;No;No;Yes;No;Yes
4933-IKULF;Female;No;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;No
3583-EKAPL;Male;No;Yes;DSL;No;No;No;No;No;Yes;Yes;Yes
1304-BCCFO;Male;Yes;Yes;DSL;No;No;Yes;No;Yes;Yes;Yes;No
4104-PVRPS;Male;Yes;Yes;DSL;Yes;No;No;Yes;No;No;No;No
9399-APLBT;Female;Yes;Yes;Fiber optic;No;Yes;No;No;No;No;Yes;Yes
2359-KMGLI;Male;No;Yes;Fiber optic;No;Yes;No;No;No;No;Yes;Yes
3780-DDGSE;Male;Yes;Yes;DSL;No;Yes;No;Yes;Yes;Yes;Yes;No
4431-EDMIQ;Female;Yes;Yes;DSL;Yes;Yes;Yes;Yes;Yes;No;Yes;No
0306-JAELE;Male;No;Yes;Fiber optic;No;No;No;Yes;Yes;Yes;Yes;Yes
6227-HWPWX;Female;No;Yes;Fiber optic;No;No;No;No;No;No;No;Yes
0486-LGCCH;Male;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;No
0447-BEMNG;Female;Yes;No;DSL;Yes;No;Yes;No;No;Yes;Yes;Yes
4612-SSVHJ;Female;No;Yes;Fiber optic;No;No;No;No;No;Yes;Yes;No
5168-MQQCA;Female;Yes;Yes;Fiber optic;No;Yes;Yes;Yes;Yes;Yes;Yes;No
5949-XIKAE;Female;Yes;Yes;Fiber optic;No;Yes;No;No;Yes;No;Yes;Yes
7971-HLVXI;Male;Yes;Yes;Fiber optic;No;No;No;No;No;Yes;Yes;No
9094-AZPHK;Female;No;Yes;Fiber optic;No;Yes;No;No;Yes;Yes;Yes;No
3649-JPUGY;Male;No;Yes;DSL;No;Yes;Yes;Yes;Yes;Yes;Yes;No
4472-LVYGI;Female;Yes;No;DSL;Yes;No;Yes;Yes;Yes;No;Yes;No
8372-JUXUI;Male;No;Yes;Fiber optic;No;No;No;No;No;No;Yes;Yes
3552-CTCYF;Male;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;Yes;No
6778-YSNIH;Female;No;Yes;DSL;No;Yes;No;No;Yes;No;Yes;No
0388-EOPEX;Female;Yes;Yes;Fiber optic;Yes;No;No;No;No;No;Yes;Yes
5756-OZRIO;Male;Yes;Yes;DSL;No;Yes;No;No;No;Yes;No;No
6579-JPICP;Male;No;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;No
8205-OTCHB;Male;No;No;DSL;No;Yes;Yes;No;No;Yes;Yes;Yes
4134-BSXLX;Male;Yes;Yes;DSL;Yes;Yes;No;Yes;No;No;No;No
0505-SPOOW;Female;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;No
6235-VDHOM;Female;No;No;DSL;No;Yes;No;No;No;No;No;Yes
7783-YKGDV;Female;No;Yes;Fiber optic;Yes;Yes;Yes;No;No;Yes;Yes;Yes
4374-YMUSQ;Male;No;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;No;No
4513-CXYIX;Female;Yes;Yes;Fiber optic;Yes;No;No;No;No;No;Yes;No
3957-HHLMR;Female;Yes;Yes;DSL;Yes;No;No;No;No;Yes;No;No
7803-XOCCZ;Female;Yes;Yes;Fiber optic;Yes;No;Yes;Yes;No;No;Yes;No
5736-YEJAX;Male;No;Yes;DSL;Yes;Yes;Yes;Yes;Yes;No;Yes;No
5609-CEBID;Female;No;Yes;Fiber optic;No;Yes;Yes;No;No;Yes;Yes;Yes
8981-FJGLA;Male;No;Yes;Fiber optic;No;No;Yes;No;No;No;Yes;No
7218-HKQFK;Male;Yes;Yes;Fiber optic;No;No;No;Yes;Yes;Yes;Yes;Yes
4636-QRJKY;Female;Yes;Yes;Fiber optic;No;No;No;Yes;No;No;Yes;Yes
1135-LMECX;Female;No;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;No
4332-MUOEZ;Male;Yes;Yes;Fiber optic;Yes;No;Yes;Yes;No;Yes;No;No
8535-SFUTN;Male;No;Yes;Fiber optic;Yes;No;Yes;No;Yes;Yes;Yes;No
5956-VKDTT;Female;Yes;Yes;Fiber optic;No;No;No;No;No;No;Yes;Yes
8677-HDZEE;Female;No;Yes;Fiber optic;No;Yes;No;Yes;Yes;Yes;Yes;No
2475-MROZF;Male;No;Yes;Fiber optic;Yes;Yes;Yes;Yes;No;No;Yes;No
9412-GHEEC;Male;No;Yes;Fiber optic;No;No;Yes;Yes;Yes;Yes;No;Yes
3482-ABPKK;Female;No;Yes;DSL;Yes;No;No;Yes;No;No;No;No
6705-LXORM;Female;Yes;Yes;Fiber optic;No;No;No;No;No;No;No;No
0257-ZESQC;Female;Yes;Yes;Fiber optic;Yes;No;No;No;No;No;Yes;Yes
7531-GQHME;Male;No;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;No
5174-ITUMV;Male;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;Yes;No
4109-CYRBD;Male;Yes;Yes;DSL;No;No;No;No;No;No;Yes;No
0913-XWSCN;Male;Yes;Yes;Fiber optic;No;No;No;No;No;Yes;No;No
6825-UYPFK;Female;No;Yes;Fiber optic;No;No;No;No;No;No;No;Yes
8397-MVTAZ;Male;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;Yes;Yes
0750-EBAIU;Male;No;Yes;Fiber optic;Yes;No;Yes;No;Yes;No;No;No
8606-CIQUL;Male;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;Yes;No
3571-DPYUH;Male;Yes;Yes;Fiber optic;No;Yes;No;Yes;Yes;No;Yes;No
7601-GNDYK;Male;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;No
0356-OBMAC;Female;No;Yes;Fiber optic;No;Yes;Yes;Yes;Yes;No;Yes;No
8067-NIOYM;Female;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Yes;No
1403-GYAFU;Male;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;No
4234-XTNEA;Male;No;Yes;Fiber optic;No;No;No;No;Yes;No;Yes;No
1297-VQDRP;Male;Yes;Yes;Fiber optic;No;No;Yes;Yes;Yes;Yes;Yes;No
9282-IZGQK;Female;No;Yes;Fiber optic;No;No;No;No;No;Yes;Yes;Yes
5348-CAGXB;Male;No;Yes;Fiber optic;No;No;Yes;No;Yes;No;Yes;No
0621-HJWXJ;Female;Yes;Yes;Fiber optic;No;Yes;No;No;No;No;Yes;No
5844-QVTAT;Female;Yes;Yes;DSL;Yes;Yes;Yes;No;No;No;Yes;No
8905-IAZPF;Female;Yes;Yes;Fiber optic;No;Yes;No;No;Yes;Yes;Yes;No
5394-MEITZ;Female;Yes;Yes;DSL;No;Yes;Yes;Yes;Yes;Yes;Yes;No
6859-QNXIQ;Female;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;Yes;No
2782-LFZVW;Female;No;Yes;DSL;No;No;No;No;No;Yes;Yes;No
2866-IKBTM;Female;No;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;No
1342-JPNKI;Male;No;Yes;Fiber optic;No;No;No;No;Yes;No;Yes;Yes
2817-NTQDO;Male;No;No;DSL;Yes;No;No;Yes;Yes;No;Yes;Yes
7129-AZJDE;Male;Yes;Yes;Fiber optic;No;No;No;No;No;Yes;Yes;No
6986-IJDHX;Male;Yes;Yes;Fiber optic;No;Yes;No;No;Yes;No;Yes;Yes
2560-PPCHE;Female;No;Yes;Fiber optic;No;Yes;No;Yes;Yes;Yes;Yes;No
4676-MQUEA;Male;Yes;Yes;Fiber optic;Yes;Yes;Yes;No;Yes;No;Yes;No
8138-EALND;Male;No;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;No
3580-HYCSP;Male;Yes;Yes;Fiber optic;Yes;Yes;Yes;No;Yes;Yes;Yes;No
1352-HNSAW;Female;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;Yes;No
2075-PUEPR;Male;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;No
1982-FEBTD;Female;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Yes;No
5301-GAUUY;Male;No;Yes;Fiber optic;No;Yes;No;No;No;No;Yes;Yes
5791-KAJFD;Female;Yes;Yes;DSL;Yes;No;Yes;No;No;Yes;Yes;No
2654-VBVPB;Female;No;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;No
1154-HYWWO;Male;No;Yes;DSL;Yes;Yes;No;Yes;Yes;No;No;No
2501-XWWTZ;Male;No;Yes;Fiber optic;No;No;No;No;No;No;No;No
3716-UVSPD;Male;No;Yes;DSL;No;No;No;Yes;No;No;Yes;No
6815-ABQFQ;Male;Yes;Yes;Fiber optic;No;Yes;No;Yes;Yes;Yes;Yes;No
7343-EOBEU;Male;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Yes;No
